doc_id	url
8037932	https://udemy.com/course/az-900-microsoft-azure-fundamentals-certification/
8037971	https://udemy.com/course/azure-devops-and-continuous-delivery-with-git/
8038131	https://udemy.com/course/become-a-junior-java-software-developer/
8038155	https://udemy.com/course/mb2-717-microsoft-dynamics-365-for-sales-course-with-2-practice-tests/
8038212	https://udemy.com/course/beginning-project-management-project-management-level-one/
8039065	https://udemy.com/course/brainstorming-techniques/
8039162	https://udemy.com/course/chatgpt-app/
8039305	https://udemy.com/course/cisco-certified-devnet-associate-course-netdevops/
8039618	https://udemy.com/course/agile-management-scrum-complete/
8039857	https://udemy.com/course/comptia-a-core-1/
8039992	https://udemy.com/course/project-scheduling-for-construction-engineers/
8040199	https://udemy.com/course/crash-course-in-project-management/
8040969	https://udemy.com/course/customer-service-c/
8040970	https://udemy.com/course/customer-service-executive-for-customer-service-support/
8040971	https://udemy.com/course/customer-service-basics-improve-your-service-now/
8040974	https://udemy.com/course/customer-service-mastery/
8040976	https://udemy.com/course/customer-service-difficult-customers/
8040977	https://udemy.com/course/how-to-find-your-voice-the-resonates-with-your-customers/
8040980	https://udemy.com/course/customer-service-keep-em-coming-back/
8040997	https://udemy.com/course/customer-success-upset-customers/
8041676	https://udemy.com/course/devops-culture-and-agile-software-development-the-complete-guide/
8041681	https://udemy.com/course/devops-saving-your-code-from-the-apocalypse/
8041684	https://udemy.com/course/devops-training/
8041855	https://udemy.com/course/distributed-systems-cloud-computing-with-java/
8042130	https://udemy.com/course/effective-meetings-for-management-consultants-analysts/
8042312	https://udemy.com/course/engineering-and-product-collaboration/
8042497	https://udemy.com/course/ethical-hacking-with-metasploit-exploit-post-exploit/
8042498	https://udemy.com/course/network-and-vulnerability-scanning-by-using-nmap-nessus/
8042499	https://udemy.com/course/network-for-penetration-testers-fundamentals-attacks/
8043164	https://udemy.com/course/ethical-hacking-and-penetration-testing-with-free-tools/
8043225	https://udemy.com/course/full-stack-project-using-spring-boot-and-react-with-tdd/
8043267	https://udemy.com/course/database-engines-crash-course/
8043280	https://udemy.com/course/build-award-winning-customer-service/
8043281	https://udemy.com/course/fundamentals-of-manufacturing-for-an-erp/
8043290	https://udemy.com/course/fundamentals-of-real-customer-success/
8043555	https://udemy.com/course/getting-started-with-call-center-training-g/
8044097	https://udemy.com/course/help-desk-professional/
8044440	https://udemy.com/course/identity-and-access-management-forerock-openidm-653/
8044598	https://udemy.com/course/information-technology-in-python/
8044602	https://udemy.com/course/cissp-certified-information-systems-security-professional-h/
8044957	https://udemy.com/course/java-ee-fundamentals/
8044988	https://udemy.com/course/introduction-to-osek-rtos-ii/
8045139	https://udemy.com/course/iqbba-certified-foundation-level-business-analyst-cflba/
8045148	https://udemy.com/course/cisa-2023-english/
8045176	https://udemy.com/course/iso-27001-implementation-step-by-step/
8045177	https://udemy.com/course/information-security-for-beginners/
8045206	https://udemy.com/course/isoiec-27001-information-security-management-system/
8045208	https://udemy.com/course/isoiec-27002-information-security-controls/
8045210	https://udemy.com/course/isoiec-27701-privacy-information-management-system/
8045248	https://udemy.com/course/it-project-management-delivering-successful-it-projects/
8045294	https://udemy.com/course/best-java-course/
