doc_id	url
8049776	https://udemy.com/course/project-management-course-master-project-scope-management/
8049778	https://udemy.com/course/project-management-essentials-course/
8049781	https://udemy.com/course/project-management-fundamentals-gantt/
8049797	https://udemy.com/course/project-risk-management-i/
8050685	https://udemy.com/course/learn-financial-analysis-of-variances-in-profit-and-sales/
8050788	https://udemy.com/course/sap-supply-chain-logistics-in-r3/
8050858	https://udemy.com/course/sap-erp-fundamentals/
8050868	https://udemy.com/course/sap_fi_co_product_costing/
8050876	https://udemy.com/course/sap-s4-hana-for-beginners-learn-sap-step-by-step/
8050899	https://udemy.com/course/sap-mm-materials-management-full-course/
8050900	https://udemy.com/course/sapob52okp1/
8050905	https://udemy.com/course/sap-mm-materials-management-beginner-to-expert-level/
8050914	https://udemy.com/course/sap-material-managementbests-tipstricks/
8050924	https://udemy.com/course/sap-pp-module-online-practical-class/
8050962	https://udemy.com/course/sap-wm-warehouse-management-begenning-to-advanced/
8052513	https://udemy.com/course/the-ciso-masterclass/
8052758	https://udemy.com/course/draft/4233018/
8052814	https://udemy.com/course/post-traumatic-stress/
8052821	https://udemy.com/course/customer-how-to-build-a-customer-service-strategy/
8052889	https://udemy.com/course/draft/2489334/
8054133	https://udemy.com/course/managers-online-mental-health-awareness-course/
8054232	https://udemy.com/course/customer-service-best-practices-for-beginners/
8106825	https://www.udemy.com/course/first-aid-cpr/
8106847	https://www.udemy.com/course/agreements-for-day-to-day-use-make-your-own-agreements/
8106897	https://www.udemy.com/course/leading-safe-51-saproject-management-certified-associate/
8107272	https://www.udemy.com/course/idempiere-on-amazon-web-services/
8107536	https://www.udemy.com/course/cism-certified-information-security-manager-practice-exam-s/
8107635	https://www.udemy.com/course/mental-health-awareness-bliss/
8108120	https://www.udemy.com/course/mental-health-practitioner-diploma-training-course/
8108166	https://www.udemy.com/course/oracle-apps-r12-financials-course-interview-questions/
8108341	https://www.udemy.com/course/first-aid-masterclass/
8108651	https://www.udemy.com/course/mental-status-examination-in-clinical-psychiatry/
8109009	https://www.udemy.com/course/sap-system-security-authorizations-advanced-training/
8109418	https://www.udemy.com/course/critical-care-for-health-care-professional/
8110536	https://www.udemy.com/course/psychiatry-exam-questions-practice-test/
8110635	https://www.udemy.com/course/cardiology/
8111505	https://www.udemy.com/course/building-mental-resilience/
8111780	https://www.udemy.com/course/first-aid-tips-for-mental-health/
8113472	https://www.udemy.com/course/avaya-self-service-developer/
8114378	https://www.udemy.com/course/cyber-security-interview-questions-and-answers-2021/
8114390	https://www.udemy.com/course/mental-health-training-for-first-responders-health-care/
8115071	https://www.udemy.com/course/islamic-psychology-dr-tkharris-md-mental-wellbeing-health/
8115648	https://www.udemy.com/course/cognitive-behavioral-therapy-practitioner-cbt-online-course-udemy/
8115776	https://www.udemy.com/course/cardiac-arrhythmias-part-2/
8115935	https://www.udemy.com/course/mental-health-awareness/
8115984	https://www.udemy.com/course/qa-manual-automation-mobile-automation/
8116055	https://www.udemy.com/course/the-complete-stress-management-masterclass/
8116097	https://www.udemy.com/course/ethical-hacking-by-digiflax/
8116817	https://www.udemy.com/course/mb-230240-microsoft-exam-preparation-test-updated/
8117087	https://www.udemy.com/course/certified-management-accounting-part-1-practice-exam-1/
8118064	https://www.udemy.com/course/first-aid-basic-life-support-adult/
8118286	https://www.udemy.com/course/advanced-first-aid-z/
8119459	https://www.udemy.com/course/supporting-childrens-mental-health/
8119616	https://www.udemy.com/course/mental-health-conditions/
8119675	https://www.udemy.com/course/learn-first-aid-and-emergencies-management/
8120395	https://www.udemy.com/course/bug-tracking-with-jira-jira-for-softwareqa-testers/
8122581	https://www.udemy.com/course/healthy-lifestyle-heal-your-life/
8123090	https://www.udemy.com/course/anesthesiologist-exam-questions-practice-test/
8123247	https://www.udemy.com/course/cardiac-pacemakers-part-1/
8123709	https://www.udemy.com/course/basic-home-first-aid-e-learning/
8123818	https://www.udemy.com/course/fully-accredited-diploma-in-child-psychology/
8124918	https://www.udemy.com/course/how-to-successfully-pass-your-first-acls-class/
8125089	https://www.udemy.com/course/servicenow-cis-customer-service-management-practice-tests/
8125163	https://www.udemy.com/course/zendesk-chat-and-messaging-for-customer-service-agents-online-training/
8125437	https://www.udemy.com/course/cardiac-pacemakers-part-2/
8126716	https://www.udemy.com/course/recovering-from-a-mental-illness-developing-mental-health/
8126995	https://www.udemy.com/course/introduction-to-change-management-b/
8127140	https://www.udemy.com/course/workplace-first-aid/
8127340	https://www.udemy.com/course/cardiac-arrhythmias-part-1/
8128483	https://www.udemy.com/course/psychological-issues-and-medical-problems/
8128623	https://www.udemy.com/course/stress-disease1/
8129896	https://www.udemy.com/course/mental-health-with-positive-psychology-aman-varma-online-course/
8130181	https://www.edx.org/course/fundamentals-of-customer-centricity-course-v1-state-bank-of-india-sbicb005x-2t2023?utm_source=smitkumarc-risesmart&utm_medium=affiliate_partner
8130562	https://www.udemy.com/course/ctfa-certified-trust-financial-advisor-practice-exam-1/
8131003	https://www.udemy.com/course/cloud-security-cloud-storage-cloud-computing-architecture/
8131415	https://www.udemy.com/course/sap-finance/
8131935	https://www.udemy.com/course/six-sigma-green-belt-training-and-certification-r/
8132297	https://www.udemy.com/course/dlp-bootcamp-the-complete-data-loss-prevention-course/
8132424	https://www.udemy.com/course/c_ts4co_2021-sap-certified-application-associate-s4hana-co/
8132561	https://www.udemy.com/course/secexams-fsf/
8132735	https://www.udemy.com/course/comptia-project-pk0-004-certification-practice-exam/
8132741	https://www.udemy.com/course/new-mb-240-exam-questions-and-answers-complete-certification/
8132826	https://www.udemy.com/course/phish-busters-the-art-of-spotting-a-scam/
8133617	https://www.udemy.com/course/cyber-security-ethical-hacking-extreme-test-preparation/
8133858	https://www.udemy.com/course/comptia-security-plus-sy0-401-certification/
8134874	https://www.udemy.com/course/servicenow-cis-csm-rome-delta-exam-practice-test/
8135188	https://www.udemy.com/course/aws-container-services-ecs-ecr-with-fargate-and-ec2/
8135539	https://www.udemy.com/course/1z0-1054-oracle-financials-cloud-general-ledger/
8135730	https://www.udemy.com/course/sap-c_tscm62_65-certified-associate-order-fulfilment-exam-m/
8136284	https://www.udemy.com/course/personal-digital-security-everyone-must-have-cybersecurity/
8137141	https://www.udemy.com/course/business-analysis-stakeholder-profiling/
8137420	https://www.udemy.com/course/it-project-budget-cost-management/
8137662	https://www.udemy.com/course/cissp-isc2-certification-practice-exam-2023-updated/
8137706	https://www.udemy.com/course/practical-information-security/
8138076	https://udemy.com/course/the-6-things-that-customers-want/
8138256	https://www.udemy.com/course/financial-planning-for-the-creatives/
8138320	https://udemy.com/course/certified-information-systems-security-professional-cissp-x/
8138344	https://udemy.com/course/customer-service-foundation/
8138390	https://www.udemy.com/course/master-a-financial-management-habit-and-worry-no-more/
8138491	https://udemy.com/course/requirements-discovery-crash-course/
8139169	https://www.udemy.com/course/introduction-to-information-security-s/
8140552	https://www.udemy.com/course/nmap-crash-course-for-ethical-hackers/
8141219	https://www.udemy.com/course/cisco-asa-basics/
8141382	https://www.udemy.com/course/advanced-cardiac-life-support-acls-h/
8142236	https://www.udemy.com/course/wireshark-crash-course-for-beginners/
8144597	https://www.udemy.com/course/current-threat-and-vulnerabilities-know-yourself-part-1/
8145394	https://www.udemy.com/course/certified-security-analyst-training-preview/
8146014	https://www.udemy.com/course/wireshark-crash-course-for-ethical-hackers/
8146251	https://www.udemy.com/course/pediatric-advanced-life-support/
8146963	https://www.udemy.com/course/nmap-crash-course-for-beginners/
8147161	https://www.udemy.com/course/implementation-management-consulting/
8147169	https://www.udemy.com/course/professional-certificate-in-construction-contract/
8147310	https://www.udemy.com/course/forecasting-and-capacity-planning/
8147422	https://www.udemy.com/course/customer-service-expert/
8147590	https://www.udemy.com/course/nebosh-igc-element-5-physical-and-psychological-health/
8147623	https://www.udemy.com/course/customer-service-master-class/
8148114	https://www.udemy.com/course/cardiac-arrest-correct-mission/
8148160	https://www.udemy.com/course/creating-a-project-budget-pmi-pmp/
8148270	https://www.udemy.com/course/mental-health-ambassador/
8148477	https://www.udemy.com/course/project-management-pmp-management-skills-pmbok-scrum/
8148746	https://www.udemy.com/course/all-things-mental-health/
8149005	https://www.udemy.com/course/eiq2-customer-service/
8149391	https://www.udemy.com/course/risk-managers-quick-guide-to-esg/
8149492	https://www.udemy.com/course/contract-law/
8149644	https://www.udemy.com/course/learn-ems-through-real-patient-scenarios/
8149727	https://www.udemy.com/course/the-psychiatric-assessment/
8149764	https://www.udemy.com/course/understanding-your-customer/
8149862	https://www.udemy.com/course/6-pmp-mock-exams/
8149974	https://www.udemy.com/course/operations-management-foundations/
8150039	https://www.udemy.com/course/practical-mastery-of-psychotherapy/
8150116	https://www.udemy.com/course/official-change-management-foundation-course/
8150222	https://www.udemy.com/course/understanding-budgets-financial-reports/
8150332	https://www.udemy.com/course/contract-law-key-clauses-in-a-contract/
8150464	https://www.udemy.com/course/stakeholder-engagement-strategies/
8150543	https://www.udemy.com/course/planning-phase-of-project-management-incl-templates-cases/
8150792	https://www.udemy.com/course/beginner-contract-law/
8151308	https://www.udemy.com/course/information-systems-certification-accreditation-profession/
8151456	https://www.udemy.com/course/stakeholder-engagement/
8151691	https://www.udemy.com/course/stakeholder-management-engagement/
8151712	https://www.udemy.com/course/developing-stakeholder-relationships-for-team-leaders/
8151761	https://www.udemy.com/course/managing-business-operations/
8152023	https://www.udemy.com/course/scrum-product-owner-certified-spoc/
8152062	https://www.udemy.com/course/project-communication-skills/
8152120	https://www.udemy.com/course/risk-and-operations-management-certification-course/
8152209	https://www.udemy.com/course/the-project-management-smart-toolbox/
8152393	https://www.udemy.com/course/contract-management-specific-contract-clause-study/
8152739	https://www.udemy.com/course/latest-indian-income-tax-act-with-practical-examples/
8153554	https://www.udemy.com/course/the-key-to-customer-service/
8153598	https://www.udemy.com/course/hypnosis-heal-general-illness-for-mental-wellness/
8153941	https://www.udemy.com/course/managing-project-work-pmi-pmp/
8154026	https://www.udemy.com/course/understanding-and-managing-mental-health-in-the-workplace/
8154101	https://www.udemy.com/course/psychotherapy-101/
8154269	https://www.udemy.com/course/4-strategies-for-product-and-service-management/
8154297	https://www.udemy.com/course/psychiatry-exam-questions-practice-test-part-3/
8154399	https://www.udemy.com/course/management-of-quality-in-operations/
8154747	https://www.udemy.com/course/getting-started-with-operations-management/
8154797	https://www.udemy.com/course/contract-law-guide-tareq-hajj/
8155619	https://www.udemy.com/course/operations-management-for-business-excellence/
8156824	https://www.udemy.com/course/voe-cpom/
8157119	https://www.udemy.com/course/operations-and-supply-chain-management/
8157539	https://www.udemy.com/course/learn-drafting-commercial-contract/
8157618	https://www.udemy.com/course/planning-stakeholder-engagement-pmi-pmp/
8157787	https://www.udemy.com/course/operations-scheduling/
8157837	https://www.udemy.com/course/21-steps-to-successful-project-management/
8158231	https://www.udemy.com/course/customer-service-to-engage-them-and-keep-them-coming-back/
8158465	https://www.udemy.com/course/masterclass-on-building-a-business-budget/
8158467	https://www.udemy.com/course/startup-success-with-project-management/
8158849	https://www.udemy.com/course/customer-service-fundamentals-l/
8158927	https://www.udemy.com/course/effective-management-budget-control-responsibility-account/
8159071	https://www.udemy.com/course/dealing-with-angry-customers/
8159610	https://www.udemy.com/course/customer-care-skills/
8159778	https://www.udemy.com/course/learn-the-legal-basics-of-business-contracts/
8159886	https://www.udemy.com/course/how-to-draft-privacy-policy-terms-of-use-for-your-website/
8160078	https://www.udemy.com/course/project-management-in-an-evolving-world/
8160297	https://www.udemy.com/course/contract-law-formation-of-contracts/
8160587	https://www.udemy.com/course/project-management-professional-certification-program-pmp/
8160832	https://www.udemy.com/course/supply-chain-management-b/
8161131	https://www.udemy.com/course/virtualaw-drafting-pleadings-and-appearances-for-cs-professional/
8161155	https://www.udemy.com/course/supply-chain-management-basics-operations-case-studies/
8161435	https://www.udemy.com/course/howtodraftacontract/
8161590	https://www.udemy.com/course/project-management-assessment/
8161622	https://www.udemy.com/course/stakeholders-relationships-management/
8162033	https://www.udemy.com/course/tips-technics-how-to-manage-customer-feedback-2022/
8162257	https://www.udemy.com/course/certification-in-operations-management/
8162381	https://www.udemy.com/course/operations-management-a-new-approach/
8162444	https://www.udemy.com/course/contract-basics-for-people-in-business/
8162646	https://www.udemy.com/course/for-educators-social-emotional-learning-and-teaching/
8162651	https://www.udemy.com/course/financial-management-exam-questions-practice-test-part-2/
8162839	https://www.udemy.com/course/project_management_quality_earn_pdus/
8162991	https://www.udemy.com/course/product-and-service-management/
8163337	https://www.udemy.com/course/the-contract-negotiation-drafting-skills-course-a-to-z/
8163490	https://www.udemy.com/course/introduction-to-mental-health/
8163600	https://www.udemy.com/course/fundamentals-of-us-contracts-law/
8163839	https://www.udemy.com/course/learn-how-to-write-a-contract/
8164556	https://www.udemy.com/course/maximize-customer-value-to-make-more-money-online/
8164584	https://www.udemy.com/course/medical-emergencies-part-i/
8164644	https://www.udemy.com/course/project-management-for-uxui-design-design-master-class/
8165308	https://www.udemy.com/course/production-and-operations-management-r/
8165588	https://www.udemy.com/course/fidic-1999/
8165631	https://www.udemy.com/course/microsoft-project-the-complete-project-lifecycle/
8165783	https://www.udemy.com/course/warehouse-management-technology/
8166159	https://www.udemy.com/course/the-complete-business-analysis-and-project-management-course/
8166542	https://www.udemy.com/course/pmp-certification-en/
8166602	https://www.udemy.com/course/customer-service-masterclass/
8166783	https://www.udemy.com/course/professional-certification-in-business-operations/
8166984	https://www.udemy.com/course/cma-us-part-2-section-e-investment-decisions/
8167688	https://www.udemy.com/course/project-management-certification-masterclass/
8168024	https://www.udemy.com/course/professional-project-management-by-a-top-1-project-manager/
8168103	https://www.udemy.com/course/diploma-in-cardiac-imaging-echo-angio-mri-nuclear/
8168511	https://www.udemy.com/course/how-to-measure-customer-service/
8168885	https://www.udemy.com/course/basic-cardiac-rhythm-recognition/
